Index,Kingdom,Phylum,Class,Order,Family,Genus,Species,ASVTotalReads,Sample,Reads,SampleTotalReads
1154,k__Viridiplantae_33090,p__Streptophyta_35493,c__Liliopsida_4447,o__Poales_38820,f__Poaceae_4479,g__Lolium_4520,s__Lolium perenne_4522,5601,Bg012,14,462
1155,k__Viridiplantae_33090,p__Streptophyta_35493,c__Liliopsida_4447,o__Poales_38820,f__Poaceae_4479,g__Lolium_4520,s__Lolium perenne_4522,5601,Bi001,18,912
1156,k__Viridiplantae_33090,p__Streptophyta_35493,c__Liliopsida_4447,o__Poales_38820,f__Poaceae_4479,g__Lolium_4520,s__Lolium perenne_4522,5601,Bi002,59,11612
1157,k__Viridiplantae_33090,p__Streptophyta_35493,c__Liliopsida_4447,o__Poales_38820,f__Poaceae_4479,g__Lolium_4520,s__Lolium perenne_4522,5601,Bi003,110,16031
1158,k__Viridiplantae_33090,p__Streptophyta_35493,c__Liliopsida_4447,o__Poales_38820,f__Poaceae_4479,g__Lolium_4520,s__Lolium perenne_4522,5601,KLS0246,17,3233
1159,k__Viridiplantae_33090,p__Streptophyta_35493,c__Liliopsida_4447,o__Poales_38820,f__Poaceae_4479,g__Lolium_4520,s__Lolium perenne_4522,5601,KLS0259,67,13930
1160,k__Viridiplantae_33090,p__Streptophyta_35493,c__Liliopsida_4447,o__Poales_38820,f__Poaceae_4479,g__Lolium_4520,s__Lolium perenne_4522,5601,SCA0009,39,14600
1161,k__Viridiplantae_33090,p__Streptophyta_35493,c__Liliopsida_4447,o__Poales_38820,f__Poaceae_4479,g__Lolium_4520,s__Lolium perenne_4522,5601,SCA0013,405,15619
1162,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Adoxaceae_4206,g__Viburnum_4204,NA,5322,Ba002,19,5843
1163,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Adoxaceae_4206,g__Viburnum_4204,NA,5322,Bb019,39,16131
1164,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Adoxaceae_4206,g__Viburnum_4204,NA,5322,Bb021,8,5131
1165,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Adoxaceae_4206,g__Viburnum_4204,NA,5322,Bf001,77,16028
1166,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Adoxaceae_4206,g__Viburnum_4204,NA,5322,Bg001,53,312
1167,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Adoxaceae_4206,g__Viburnum_4204,NA,5322,Bg002,11,3172
1168,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Adoxaceae_4206,g__Viburnum_4204,NA,5322,Bg003,85,2451
1169,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Adoxaceae_4206,g__Viburnum_4204,NA,5322,Bg005,21,9286
1170,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Adoxaceae_4206,g__Viburnum_4204,NA,5322,Bg008,26,3687
1171,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Adoxaceae_4206,g__Viburnum_4204,NA,5322,Bg011,26,1652
1172,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Adoxaceae_4206,g__Viburnum_4204,NA,5322,Bi002,60,11612
1173,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Adoxaceae_4206,g__Viburnum_4204,NA,5322,KLS0119,7,10030
1174,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Adoxaceae_4206,g__Viburnum_4204,NA,5322,KLS0137,20,17127
1175,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Adoxaceae_4206,g__Viburnum_4204,NA,5322,KLS0159,105,15892
1176,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Adoxaceae_4206,g__Viburnum_4204,NA,5322,KLS0163,19,6614
1177,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Adoxaceae_4206,g__Viburnum_4204,NA,5322,KLS0167,4363,8730
1178,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Adoxaceae_4206,g__Viburnum_4204,NA,5322,KLS0201,271,20647
1179,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Adoxaceae_4206,g__Viburnum_4204,NA,5322,KLS0209,31,2388
1180,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Adoxaceae_4206,g__Viburnum_4204,NA,5322,KLS0259,19,13930
1181,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Adoxaceae_4206,g__Viburnum_4204,NA,5322,KLS0263,10,1330
1182,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Adoxaceae_4206,g__Viburnum_4204,NA,5322,KLS0272,26,440
1183,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Adoxaceae_4206,g__Viburnum_4204,NA,5322,SCA0013,26,15619
1200,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Brassicales_3699,f__Brassicaceae_3700,g__Brassica_3705,s__Brassica rapa_3711,4872,Ba002,20,5843
1201,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Brassicales_3699,f__Brassicaceae_3700,g__Brassica_3705,s__Brassica rapa_3711,4872,Bb004,964,16568
1202,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Brassicales_3699,f__Brassicaceae_3700,g__Brassica_3705,s__Brassica rapa_3711,4872,Bb005,13,9485
1203,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Brassicales_3699,f__Brassicaceae_3700,g__Brassica_3705,s__Brassica rapa_3711,4872,Bb011,36,3914
1204,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Brassicales_3699,f__Brassicaceae_3700,g__Brassica_3705,s__Brassica rapa_3711,4872,Bb015,14,5575
1205,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Brassicales_3699,f__Brassicaceae_3700,g__Brassica_3705,s__Brassica rapa_3711,4872,Bb018,94,4683
1206,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Brassicales_3699,f__Brassicaceae_3700,g__Brassica_3705,s__Brassica rapa_3711,4872,Bf001,281,16028
1207,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Brassicales_3699,f__Brassicaceae_3700,g__Brassica_3705,s__Brassica rapa_3711,4872,Bg002,23,3172
1208,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Brassicales_3699,f__Brassicaceae_3700,g__Brassica_3705,s__Brassica rapa_3711,4872,Bg003,18,2451
1209,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Brassicales_3699,f__Brassicaceae_3700,g__Brassica_3705,s__Brassica rapa_3711,4872,Bg004,16,7480
1210,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Brassicales_3699,f__Brassicaceae_3700,g__Brassica_3705,s__Brassica rapa_3711,4872,Bg011,20,1652
1212,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Brassicales_3699,f__Brassicaceae_3700,g__Brassica_3705,s__Brassica rapa_3711,4872,KLS0139,1087,8704
1213,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Brassicales_3699,f__Brassicaceae_3700,g__Brassica_3705,s__Brassica rapa_3711,4872,KLS0163,227,6614
1214,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Brassicales_3699,f__Brassicaceae_3700,g__Brassica_3705,s__Brassica rapa_3711,4872,KLS0200,6,14417
1215,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Brassicales_3699,f__Brassicaceae_3700,g__Brassica_3705,s__Brassica rapa_3711,4872,KLS0201,112,20647
1216,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Brassicales_3699,f__Brassicaceae_3700,g__Brassica_3705,s__Brassica rapa_3711,4872,KLS0205,1873,8580
1217,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera sp. BIOUG24049-D05_1723677,4436,Ba001,9,2683
1218,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera sp. BIOUG24049-D05_1723677,4436,Ba002,268,5843
1219,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera sp. BIOUG24049-D05_1723677,4436,Bg011,6,1652
1220,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera sp. BIOUG24049-D05_1723677,4436,KLS0137,13,17127
1221,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera sp. BIOUG24049-D05_1723677,4436,KLS0253,3769,10099
1222,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera sp. BIOUG24049-D05_1723677,4436,KLS0254,58,5585
1223,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera sp. BIOUG24049-D05_1723677,4436,KLS0256,85,6456
1224,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera sp. BIOUG24049-D05_1723677,4436,SCA0009,228,14600
1225,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fabales_72025,f__Fabaceae_3803,g__Lupinus_3869,s__Lupinus mariae-josephae_857201,4221,Ba003,10,7290
1226,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fabales_72025,f__Fabaceae_3803,g__Lupinus_3869,s__Lupinus mariae-josephae_857201,4221,Bf003,2833,8362
1227,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fabales_72025,f__Fabaceae_3803,g__Lupinus_3869,s__Lupinus mariae-josephae_857201,4221,Bf004,1243,3827
1228,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fabales_72025,f__Fabaceae_3803,g__Lupinus_3869,s__Lupinus mariae-josephae_857201,4221,Bi007,135,5970
1229,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__5,o__Ranunculales_41768,f__Papaveraceae_3465,g__Stylophorum_56863,s__Stylophorum diphyllum_56864,4066,Bf001,13,16028
1230,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__5,o__Ranunculales_41768,f__Papaveraceae_3465,g__Stylophorum_56863,s__Stylophorum diphyllum_56864,4066,Bg005,4041,9286
1231,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__5,o__Ranunculales_41768,f__Papaveraceae_3465,g__Stylophorum_56863,s__Stylophorum diphyllum_56864,4066,KLS0244,12,9360
1237,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Cupressales_1446379,f__Cupressaceae_3367,g__Chamaecyparis_13414,s__Chamaecyparis obtusa_13415,3651,Bb001,222,12686
1238,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Cupressales_1446379,f__Cupressaceae_3367,g__Chamaecyparis_13414,s__Chamaecyparis obtusa_13415,3651,Bb002,301,17920
1239,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Cupressales_1446379,f__Cupressaceae_3367,g__Chamaecyparis_13414,s__Chamaecyparis obtusa_13415,3651,Bb003,2030,20886
1240,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Cupressales_1446379,f__Cupressaceae_3367,g__Chamaecyparis_13414,s__Chamaecyparis obtusa_13415,3651,Bb005,160,9485
1241,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Cupressales_1446379,f__Cupressaceae_3367,g__Chamaecyparis_13414,s__Chamaecyparis obtusa_13415,3651,Bb007,25,9314
1242,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Cupressales_1446379,f__Cupressaceae_3367,g__Chamaecyparis_13414,s__Chamaecyparis obtusa_13415,3651,Bb008,9,5416
1243,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Cupressales_1446379,f__Cupressaceae_3367,g__Chamaecyparis_13414,s__Chamaecyparis obtusa_13415,3651,Bb009,26,6545
1244,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Cupressales_1446379,f__Cupressaceae_3367,g__Chamaecyparis_13414,s__Chamaecyparis obtusa_13415,3651,Bb010,17,2199
1245,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Cupressales_1446379,f__Cupressaceae_3367,g__Chamaecyparis_13414,s__Chamaecyparis obtusa_13415,3651,Bb011,190,3914
1246,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Cupressales_1446379,f__Cupressaceae_3367,g__Chamaecyparis_13414,s__Chamaecyparis obtusa_13415,3651,Bb012,259,20109
1247,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Cupressales_1446379,f__Cupressaceae_3367,g__Chamaecyparis_13414,s__Chamaecyparis obtusa_13415,3651,Bb013,127,5097
1248,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Cupressales_1446379,f__Cupressaceae_3367,g__Chamaecyparis_13414,s__Chamaecyparis obtusa_13415,3651,Bb014,146,12842
1249,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Cupressales_1446379,f__Cupressaceae_3367,g__Chamaecyparis_13414,s__Chamaecyparis obtusa_13415,3651,Bb015,16,5575
1250,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Cupressales_1446379,f__Cupressaceae_3367,g__Chamaecyparis_13414,s__Chamaecyparis obtusa_13415,3651,Bb017,7,5379
1251,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Cupressales_1446379,f__Cupressaceae_3367,g__Chamaecyparis_13414,s__Chamaecyparis obtusa_13415,3651,Bb018,16,4683
1252,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Cupressales_1446379,f__Cupressaceae_3367,g__Chamaecyparis_13414,s__Chamaecyparis obtusa_13415,3651,Bb019,49,16131
1253,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Cupressales_1446379,f__Cupressaceae_3367,g__Chamaecyparis_13414,s__Chamaecyparis obtusa_13415,3651,Bi001,17,912
1254,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Cupressales_1446379,f__Cupressaceae_3367,g__Chamaecyparis_13414,s__Chamaecyparis obtusa_13415,3651,KLS0135,6,1679
1255,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Cupressales_1446379,f__Cupressaceae_3367,g__Chamaecyparis_13414,s__Chamaecyparis obtusa_13415,3651,KLS0137,12,17127
1256,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Cupressales_1446379,f__Cupressaceae_3367,g__Chamaecyparis_13414,s__Chamaecyparis obtusa_13415,3651,KLS0169,16,13848
1260,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Ericales_41945,f__Ericaceae_4345,g__Vaccinium_13749,NA,3138,KLS0150,2473,6269
1261,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Ericales_41945,f__Ericaceae_4345,g__Vaccinium_13749,NA,3138,KLS0156,620,22161
1265,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Oleaceae_4144,g__Syringa_24208,s__Syringa vulgaris_34270,3073,Bg002,1072,3172
1266,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Oleaceae_4144,g__Syringa_24208,s__Syringa vulgaris_34270,3073,KLS0248,2001,15023
1300,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,Ba002,17,5843
1301,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,Bb011,15,3914
1302,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,Bb012,29,20109
1303,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,Bb013,67,5097
1304,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,Bb014,11,12842
1305,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,Bb015,50,5575
1306,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,Bb016,12,5204
1307,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,Bb018,30,4683
1308,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,Bb019,25,16131
1309,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,Bb021,36,5131
1310,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,Bf001,127,16028
1311,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,Bg001,11,312
1312,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,Bg002,29,3172
1313,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,Bg003,38,2451
1314,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,Bg004,22,7480
1315,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,Bg005,84,9286
1316,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,Bi002,74,11612
1317,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,ESE0004,4,458
1319,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,KLS0045,18,14281
1320,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,KLS0095,25,18048
1321,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,KLS0105,3,19096
1322,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,KLS0106,34,10127
1323,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,KLS0119,10,10030
1324,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,KLS0134,15,9671
1325,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,KLS0135,19,1679
1326,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,KLS0137,100,17127
1327,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,KLS0138,39,10060
1328,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,KLS0139,25,8704
1329,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,KLS0153,24,2572
1330,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,KLS0155,60,13716
1331,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,KLS0156,63,22161
1332,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,KLS0159,244,15892
1333,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,KLS0163,106,6614
1334,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,KLS0165,393,6442
1335,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,KLS0167,36,8730
1336,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,KLS0169,189,13848
1337,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,KLS0170,156,8583
1338,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,KLS0201,14,20647
1339,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,KLS0221,149,6793
1340,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,KLS0224,14,10778
1341,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,KLS0225,194,13061
1342,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,KLS0227,25,9319
1343,k__Viridiplantae_33090,p__Streptophyta_35493,c__undef__2,o__Saxifragales_41946,f__Altingiaceae_91829,g__Liquidambar_4398,s__Liquidambar styraciflua_4400,2703,KLS0244,7,9360
1344,k__Viridiplantae_33090,p__Streptophyta_35493,NA,NA,NA,NA,NA,2689,Ba002,44,5843
1345,k__Viridiplantae_33090,p__Streptophyta_35493,NA,NA,NA,NA,NA,2689,Bb013,8,5097
1346,k__Viridiplantae_33090,p__Streptophyta_35493,NA,NA,NA,NA,NA,2689,Bb020,7,19846
1347,k__Viridiplantae_33090,p__Streptophyta_35493,NA,NA,NA,NA,NA,2689,Bb021,38,5131
1348,k__Viridiplantae_33090,p__Streptophyta_35493,NA,NA,NA,NA,NA,2689,Bb022,18,14011
1349,k__Viridiplantae_33090,p__Streptophyta_35493,NA,NA,NA,NA,NA,2689,Bb024,47,14725
1350,k__Viridiplantae_33090,p__Streptophyta_35493,NA,NA,NA,NA,NA,2689,Bf001,147,16028
1351,k__Viridiplantae_33090,p__Streptophyta_35493,NA,NA,NA,NA,NA,2689,Bf003,13,8362
1352,k__Viridiplantae_33090,p__Streptophyta_35493,NA,NA,NA,NA,NA,2689,Bg001,27,312
1353,k__Viridiplantae_33090,p__Streptophyta_35493,NA,NA,NA,NA,NA,2689,Bg002,122,3172
1354,k__Viridiplantae_33090,p__Streptophyta_35493,NA,NA,NA,NA,NA,2689,Bg003,45,2451
1355,k__Viridiplantae_33090,p__Streptophyta_35493,NA,NA,NA,NA,NA,2689,Bg004,40,7480
1356,k__Viridiplantae_33090,p__Streptophyta_35493,NA,NA,NA,NA,NA,2689,Bg005,66,9286
1357,k__Viridiplantae_33090,p__Streptophyta_35493,NA,NA,NA,NA,NA,2689,Bg006,36,2003
